username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink,data,,,,,
";2018-07-24 22:51;0;5;""Kala ko ako unang makakatulog"," akala ko lang pala"";;;;""1021769732012167168"";https://twitter.com/nikkiiimaeee/status/1021769732012167168",,,,,
";2018-07-24 22:38;0;2;""Kinabahan ata sa sagot ko haha"";;;;""1021766506957266945"";https://twitter.com/nikkiiimaeee/status/1021766506957266945",,,,,,
";2018-07-24 20:11;0;1;""Pano hatiin ang katawan sa tatlo"";;;;""1021729693244915712"";https://twitter.com/nikkiiimaeee/status/1021729693244915712",,,,,,
";2018-07-24 20:01;0;3;""Heck-tic scheds"";;;;""1021726991567835137"";https://twitter.com/nikkiiimaeee/status/1021726991567835137",,,,,,
";2018-07-24 19:45;0;0;""@ froilagrosa"";;@;;""1021723079259566080"";https://twitter.com/nikkiiimaeee/status/1021723079259566080",,,,,,
";2018-07-23 20:19;0;8;""Stop acting like you're the victim."";;;;""1021369276639268865"";https://twitter.com/nikkiiimaeee/status/1021369276639268865",,,,,,
";2018-07-22 22:37;0;0;""Aww that was cute!"";;;;""1021041662460510209"";https://twitter.com/nikkiiimaeee/status/1021041662460510209",,,,,,
";2018-07-22 20:03;0;0;""HAHAHAHAHAHAHA"";;;;""1021002915371089920"";https://twitter.com/nikkiiimaeee/status/1021002915371089920",,,,,,
";2018-07-22 17:44;0;2;""Cravingsss"";;;;""1020967747805573120"";https://twitter.com/nikkiiimaeee/status/1020967747805573120",,,,,,
";2018-07-22 17:38;0;1;""sige kayo lang hmp hahaha"";;;;""1020966258844393473"";https://twitter.com/nikkiiimaeee/status/1020966258844393473",,,,,,
";2018-07-21 22:51;0;0;""ano ka man nanonood lang din ako ng movie"";;;;""1020682658475470857"";https://twitter.com/nikkiiimaeee/status/1020682658475470857",,,,,,
";2018-07-21 22:22;0;0;""movie kang payo mo"";;;;""1020675310742745089"";https://twitter.com/nikkiiimaeee/status/1020675310742745089",,,,,,
";2018-07-21 21:56;0;1;""ganda mo ha"";;;;""1020668786280501249"";https://twitter.com/nikkiiimaeee/status/1020668786280501249",,,,,,
";2018-07-21 21:54;0;0;""ay ikaw din? wao wao hahahaha"";;;;""1020668457577148416"";https://twitter.com/nikkiiimaeee/status/1020668457577148416",,,,,,
";2018-07-20 23:06;0;0;""okay lang yan maganda ka naman hahahaha"";;;;""1020324143005220866"";https://twitter.com/nikkiiimaeee/status/1020324143005220866",,,,,,
";2018-07-20 22:55;0;1;""para karaw noy hahaha"";;;;""1020321264051937281"";https://twitter.com/nikkiiimaeee/status/1020321264051937281",,,,,,
";2018-07-20 22:49;0;1;""bagang nangaditon ka nanaman par wara man yan"";;;;""1020319700406767622"";https://twitter.com/nikkiiimaeee/status/1020319700406767622",,,,,,
";2018-07-20 22:45;0;0;""hala siya ganda ka?"";;;;""1020318876288991232"";https://twitter.com/nikkiiimaeee/status/1020318876288991232",,,,,,
";2018-07-20 22:06;0;5;""Wala na finish na! Omg @ Xenabatalla"";;@;;""1020308905677606913"";https://twitter.com/nikkiiimaeee/status/1020308905677606913",,,,,,
";2018-07-20 21:11;0;1;""""Kiki"""";;;;""1020295103934427136"";https://twitter.com/nikkiiimaeee/status/1020295103934427136",,,,,,
";2018-07-20 20:32;0;3;""kain ka kahit konti"," pagod ka pa naman"";;;;""1020285305016934401"";https://twitter.com/nikkiiimaeee/status/1020285305016934401",,,,,
";2018-07-20 20:29;0;0;""Babehttps://twitter.com/donnyphotos/status/1020247959206686720 …"";;;;""1020284587765665792"";https://twitter.com/nikkiiimaeee/status/1020284587765665792",,,,,,
";2018-07-19 22:58;0;0;""bayna san kay ate Xen kaya man nag para taba"";;;;""1019959545492168705"";https://twitter.com/nikkiiimaeee/status/1019959545492168705",,,,,,
";2018-07-19 22:53;0;0;""hi kuya Marp"";;;;""1019958362568445952"";https://twitter.com/nikkiiimaeee/status/1019958362568445952",,,,,,
";2018-07-19 22:38;0;0;""pirmi man yan"";;;;""1019954607487717376"";https://twitter.com/nikkiiimaeee/status/1019954607487717376",,,,,,
";2018-07-19 21:45;0;0;""anobayaaan"";;;;""1019941355529760770"";https://twitter.com/nikkiiimaeee/status/1019941355529760770",,,,,,
";2018-07-18 20:35;0;1;""last week ko lang nalaman na kanta pala yan hahaha"";;;;""1019561251523792896"";https://twitter.com/nikkiiimaeee/status/1019561251523792896",,,,,,
";2018-07-18 20:34;0;3;""https://twitter.com/itsprcs/status/1019397757717471232 …"";;;;""1019560943590633478"";https://twitter.com/nikkiiimaeee/status/1019560943590633478",,,,,,
";2018-07-18 20:32;0;1;""Kiki hahaha"";;;;""1019560478580895746"";https://twitter.com/nikkiiimaeee/status/1019560478580895746",,,,,,
";2018-07-18 19:49;0;1;"""";;;;""1019549755750244352"";https://twitter.com/nikkiiimaeee/status/1019549755750244352",,,,,,
";2018-07-18 19:43;0;1;""noon pre hahahaha"";;;;""1019548304676286464"";https://twitter.com/nikkiiimaeee/status/1019548304676286464",,,,,,
";2018-07-17 21:03;0;6;""Why is everyone asking me if I love them"";;;;""1019205832301469696"";https://twitter.com/nikkiiimaeee/status/1019205832301469696",,,,,,
";2018-07-17 20:45;0;0;""yo bech talk to meh. Cheer up!"";;;;""1019201546326687745"";https://twitter.com/nikkiiimaeee/status/1019201546326687745",,,,,,
";2018-07-17 07:34;0;0;""hindi man! hahaha"";;;;""1019002431554838528"";https://twitter.com/nikkiiimaeee/status/1019002431554838528",,,,,,
";2018-07-17 07:30;0;2;""Mag bayad na kaya ako ng full sa P5 for the whole year"," tutal araw araw naman ako late"";;;;""1019001319661531136"";https://twitter.com/nikkiiimaeee/status/1019001319661531136",,,,,
";2018-07-16 19:52;0;0;""stay strong po sainyo ate!"";;;;""1018825781479292938"";https://twitter.com/nikkiiimaeee/status/1018825781479292938",,,,,,
";2018-07-16 19:49;0;1;""iba talaga haha grave grave"";;;;""1018824889434685446"";https://twitter.com/nikkiiimaeee/status/1018824889434685446",,,,,,
";2018-07-16 18:47;0;0;""G"," please help me with my scheds"";;;;""1018809320278855680"";https://twitter.com/nikkiiimaeee/status/1018809320278855680",,,,,
";2018-07-16 18:32;0;0;""HECTIC SCHEDS!!!"";;;;""1018805515135037441"";https://twitter.com/nikkiiimaeee/status/1018805515135037441",,,,,,
";2018-07-16 07:39;0;3;""Lovin' the weather"";;;;""1018641276713881601"";https://twitter.com/nikkiiimaeee/status/1018641276713881601",,,,,,
";2018-07-15 22:04;0;1;""gagooo"";;;;""1018496594788773889"";https://twitter.com/nikkiiimaeee/status/1018496594788773889",,,,,,
";2018-07-15 17:40;0;0;""BUANG!"";;;;""1018430036909539329"";https://twitter.com/nikkiiimaeee/status/1018430036909539329",,,,,,
";2018-07-15 15:41;0;0;""bech how?"";;;;""1018400071619002369"";https://twitter.com/nikkiiimaeee/status/1018400071619002369",,,,,,
";2018-07-15 12:52;0;4;""Pta pano po?"";;;;""1018357502612606976"";https://twitter.com/nikkiiimaeee/status/1018357502612606976",,,,,,
";2018-07-15 11:55;0;1;""huy? omg so happy for you"";;;;""1018343309951971329"";https://twitter.com/nikkiiimaeee/status/1018343309951971329",,,,,,
";2018-07-15 11:52;0;0;"""";;;;""1018342632773201920"";https://twitter.com/nikkiiimaeee/status/1018342632773201920",,,,,,
";2018-07-15 09:15;0;1;""isuuu"";;;;""1018303083594436608"";https://twitter.com/nikkiiimaeee/status/1018303083594436608",,,,,,
";2018-07-15 09:11;0;1;""uy thanx"";;;;""1018302039628005376"";https://twitter.com/nikkiiimaeee/status/1018302039628005376",,,,,,
";2018-07-14 22:11;0;0;""saro man haha ano man sayo"";;;;""1018135944694661121"";https://twitter.com/nikkiiimaeee/status/1018135944694661121",,,,,,
";2018-07-14 21:00;0;0;"""";;;;""1018118137323982848"";https://twitter.com/nikkiiimaeee/status/1018118137323982848",,,,,,
";2018-07-14 19:44;0;5;""Parang kailan lang iba inaasikaso ko noon..."";;;;""1018098988778524672"";https://twitter.com/nikkiiimaeee/status/1018098988778524672",,,,,,
";2018-07-14 13:18;0;1;""kontra ka nanaman"";;;;""1018001849905864704"";https://twitter.com/nikkiiimaeee/status/1018001849905864704",,,,,,
";2018-07-13 21:31;0;0;""ano ka man haha"";;;;""1017763493246726144"";https://twitter.com/nikkiiimaeee/status/1017763493246726144",,,,,,
";2018-07-13 21:27;0;0;"""";;;;""1017762453617176576"";https://twitter.com/nikkiiimaeee/status/1017762453617176576",,,,,,
";2018-07-13 20:42;0;1;""anyare sayo?"";;;;""1017751231786176513"";https://twitter.com/nikkiiimaeee/status/1017751231786176513",,,,,,
";2018-07-13 18:40;0;10;""First time kong masampolan ki malas na friday the 13th na yan HAHA"";;;;""1017720461264707585"";https://twitter.com/nikkiiimaeee/status/1017720461264707585",,,,,,
";2018-07-12 21:39;0;3;""Tulog nalang tayo"";;;;""1017402952430960643"";https://twitter.com/nikkiiimaeee/status/1017402952430960643",,,,,,
";2018-07-11 21:14;0;1;""IIYAK NA YAN"";;;;""1017034372765978625"";https://twitter.com/nikkiiimaeee/status/1017034372765978625",,,,,,
";2018-07-11 19:38;0;0;""bukas naman haha"";;;;""1017010250799448064"";https://twitter.com/nikkiiimaeee/status/1017010250799448064",,,,,,
";2018-07-11 19:25;0;4;""When hard work pays off"";;;;""1017006892273373184"";https://twitter.com/nikkiiimaeee/status/1017006892273373184",,,,,,
";2018-07-11 12:36;0;0;""kainis to bata meron ako ngayon"";;;;""1016904010509348864"";https://twitter.com/nikkiiimaeee/status/1016904010509348864",,,,,,
";2018-07-10 22:58;0;3;"""";;;;""1016698294951530498"";https://twitter.com/nikkiiimaeee/status/1016698294951530498",,,,,,
";2018-07-10 18:38;0;3;""You so fckin precious when you smile"";;;;""1016632808440147969"";https://twitter.com/nikkiiimaeee/status/1016632808440147969",,,,,,
";2018-07-09 21:39;0;0;"""";;;;""1016315968358789120"";https://twitter.com/nikkiiimaeee/status/1016315968358789120",,,,,,
";2018-07-09 19:29;0;0;""Sayang oraaas"";;;;""1016283297398206465"";https://twitter.com/nikkiiimaeee/status/1016283297398206465",,,,,,
";2018-07-09 17:44;0;2;""Waiting game nanaman... @ Xenabatalla"";;@;;""1016256793939283968"";https://twitter.com/nikkiiimaeee/status/1016256793939283968",,,,,,
";2018-07-09 07:45;0;0;""Whatta bad dream"";;;;""1016106087500533760"";https://twitter.com/nikkiiimaeee/status/1016106087500533760",,,,,,
";2018-07-08 13:26;0;0;""bech how are you"";;;;""1015829426234318848"";https://twitter.com/nikkiiimaeee/status/1015829426234318848",,,,,,
";2018-07-08 13:21;0;0;""oops"";;;;""1015828096518254592"";https://twitter.com/nikkiiimaeee/status/1015828096518254592",,,,,,
";2018-07-07 17:15;0;1;""Call time 5:00 - 5:15... Time check 5:15PM Okay"," I'm late. Bawas tf nanaman"";;;;""1015524789165834240"";https://twitter.com/nikkiiimaeee/status/1015524789165834240",,,,,
";2018-07-05 20:19;0;0;"""";;;;""1014846196874076160"";https://twitter.com/nikkiiimaeee/status/1014846196874076160",,,,,,
";2018-07-04 21:02;0;0;"""";;;;""1014494646435602433"";https://twitter.com/nikkiiimaeee/status/1014494646435602433",,,,,,
";2018-07-02 21:31;0;14;""Mas maganda panoorin yung suntukan kesa sa laro"";;;;""1013777294106624001"";https://twitter.com/nikkiiimaeee/status/1013777294106624001",,,,,,
";2018-07-02 20:23;0;1;""Sistema mong bulok!"";;;;""1013760070998323200"";https://twitter.com/nikkiiimaeee/status/1013760070998323200",,,,,,
";2018-07-02 19:36;0;0;""Fck the system!!!"";;;;""1013748230742368256"";https://twitter.com/nikkiiimaeee/status/1013748230742368256",,,,,,
";2018-07-02 19:09;0;0;""Ako nanaman?!?! Hahagaga"";;;;""1013741537535016960"";https://twitter.com/nikkiiimaeee/status/1013741537535016960",,,,,,
";2018-07-01 23:08;0;0;""huy qaqo hala ka kay papa mo"";;;;""1013439256776224768"";https://twitter.com/nikkiiimaeee/status/1013439256776224768",,,,,,
";2018-07-01 22:26;0;0;"""";;;;""1013428686584811521"";https://twitter.com/nikkiiimaeee/status/1013428686584811521",,,,,,
";2018-07-01 22:10;0;0;""Cute ng reaction ni Ma nung nakita niya na may pasalubong akong tiga crave niya"";;;;""1013424508114427904"";https://twitter.com/nikkiiimaeee/status/1013424508114427904",,,,,,
";2018-07-01 11:08;0;1;""Pasawayon si Gjann ta chinat!!!"";;;;""1013258105591775232"";https://twitter.com/nikkiiimaeee/status/1013258105591775232",,,,,,
";2018-06-30 11:01;1;5;""I should be over all the butterflies..."";;;;""1012893983851229185"";https://twitter.com/nikkiiimaeee/status/1012893983851229185",,,,,,
";2018-06-30 02:18;0;1;""NAIWAN VELVET CAP KO SA MCDO!!!"";;;;""1012762153596534784"";https://twitter.com/nikkiiimaeee/status/1012762153596534784",,,,,,
";2018-06-30 02:04;0;1;""Wala paring kupas pakshet!"";;;;""1012758672848535553"";https://twitter.com/nikkiiimaeee/status/1012758672848535553",,,,,,
";2018-06-28 19:55;0;9;""""wakwakwak"" Haynako gr. 11"";;;;""1012303355387899905"";https://twitter.com/nikkiiimaeee/status/1012303355387899905",,,,,,
";2018-06-28 19:28;0;0;""up up up!"";;;;""1012296795332882433"";https://twitter.com/nikkiiimaeee/status/1012296795332882433",,,,,,
";2018-06-27 19:52;0;7;""Miss ko na gr. 12"," batch nila Kaile"";;;;""1011940420148817920"";https://twitter.com/nikkiiimaeee/status/1011940420148817920",,,,,
";2018-06-26 22:28;0;0;""Di pa ngani naga puon"," may rulutuan na tulos na nagaganap."";;;;""1011617257502306305"";https://twitter.com/nikkiiimaeee/status/1011617257502306305",,,,,
";2018-06-26 21:39;0;0;""Ne-Yo"";;;;""1011604951821443072"";https://twitter.com/nikkiiimaeee/status/1011604951821443072",,,,,,
";2018-06-26 20:43;0;4;""Damn boooi you're so fine!"";;;;""1011590869156126727"";https://twitter.com/nikkiiimaeee/status/1011590869156126727",,,,,,
";2018-06-26 20:34;0;0;""HAHAHA PARAOT SI CESAR"";;;;""1011588598280253440"";https://twitter.com/nikkiiimaeee/status/1011588598280253440",,,,,,
";2018-06-26 19:57;0;3;""baga busogun si Aron"";;;;""1011579089277235200"";https://twitter.com/nikkiiimaeee/status/1011579089277235200",,,,,,
";2018-06-26 12:19;0;6;""Sabi na nga ba"," napakakontrabida talaga!"";;;;""1011463934287568896"";https://twitter.com/nikkiiimaeee/status/1011463934287568896",,,,,
";2018-06-25 18:03;0;0;"""";;;;""1011188125119348736"";https://twitter.com/nikkiiimaeee/status/1011188125119348736",,,,,,
";2018-06-25 13:58;0;0;""Ang lupeeettt!"";;;;""1011126535133122560"";https://twitter.com/nikkiiimaeee/status/1011126535133122560",,,,,,
";2018-06-24 23:41;0;0;""kilala ba namin to? hihi"";;;;""1010910748032167936"";https://twitter.com/nikkiiimaeee/status/1010910748032167936",,,,,,
";2018-06-24 19:53;0;27;""pic.twitter.com/FYaV2dY8iY"";;;;""1010853489591795712"";https://twitter.com/nikkiiimaeee/status/1010853489591795712",,,,,,
";2018-06-24 18:06;0;1;"""";;;;""1010826382643888128"";https://twitter.com/nikkiiimaeee/status/1010826382643888128",,,,,,
";2018-06-23 17:55;0;1;""Pachill chill pa ko"," dami ko pa palang pepermahan"";;;;""1010461239959379968"";https://twitter.com/nikkiiimaeee/status/1010461239959379968",,,,,
";2018-06-23 11:42;0;0;""Hi ate Jem! Haha pasaway baga si kuya Perf"";;;;""1010367471964979201"";https://twitter.com/nikkiiimaeee/status/1010367471964979201",,,,,,
";2018-06-23 11:41;0;3;""Ayaw pang aminin na birthday niya https://twitter.com/amacoward/status/1010120333439860736 …"";;;;""1010367104166445057"";https://twitter.com/nikkiiimaeee/status/1010367104166445057",,,,,,
";2018-06-23 01:42;0;2;""Daming tanong"";;;;""1010216583061372928"";https://twitter.com/nikkiiimaeee/status/1010216583061372928",,,,,,
";2018-06-23 00:56;0;0;""haynako kuya Marp sino ba talaga"";;;;""1010204931276488704"";https://twitter.com/nikkiiimaeee/status/1010204931276488704",,,,,,
";2018-06-22 23:54;0;1;""opooo"," nakakasad lang isipin na di ka na fluffy nyan pero go lang fighting tayo dyan sa gusto mo!"";;;;""1010189231728148480"";https://twitter.com/nikkiiimaeee/status/1010189231728148480",,,,,
";2018-06-22 23:48;0;1;""di kana nyan fluffy :("";;;;""1010187740288151552"";https://twitter.com/nikkiiimaeee/status/1010187740288151552",,,,,,
";2018-06-22 23:40;0;3;""Huuuuuy!"";;;;""1010185716611993601"";https://twitter.com/nikkiiimaeee/status/1010185716611993601",,,,,,
";2018-06-21 20:30;0;0;""hindi istaaaph"";;;;""1009775674540691457"";https://twitter.com/nikkiiimaeee/status/1009775674540691457",,,,,,
";2018-06-21 19:20;0;5;""Whoop! hehe"";;;;""1009757961059647490"";https://twitter.com/nikkiiimaeee/status/1009757961059647490",,,,,,
";2018-06-20 22:30;0;0;""Ac ft. Bhad Bhabie"";;;;""1009443308760805380"";https://twitter.com/nikkiiimaeee/status/1009443308760805380",,,,,,
";2018-06-20 20:16;0;11;""So much respect for our lăoshī"";;;;""1009409611533676544"";https://twitter.com/nikkiiimaeee/status/1009409611533676544",,,,,,
";2018-06-19 20:35;0;0;""nasupog su height ko"";;;;""1009052058547187712"";https://twitter.com/nikkiiimaeee/status/1009052058547187712",,,,,,
";2018-06-19 20:08;0;1;"""";;;;""1009045171806203904"";https://twitter.com/nikkiiimaeee/status/1009045171806203904",,,,,,
";2018-06-19 19:43;0;1;"""";;;;""1009038932837744641"";https://twitter.com/nikkiiimaeee/status/1009038932837744641",,,,,,
";2018-06-18 22:15;0;0;"""";;;;""1008714822622445568"";https://twitter.com/nikkiiimaeee/status/1008714822622445568",,,,,,
";2018-06-18 21:26;0;2;""Bagal ng interneeet!"";;;;""1008702473651884033"";https://twitter.com/nikkiiimaeee/status/1008702473651884033",,,,,,
";2018-06-18 19:54;0;0;""ice cream pa!"";;;;""1008679434616913920"";https://twitter.com/nikkiiimaeee/status/1008679434616913920",,,,,,
";2018-06-17 23:37;0;4;""Pagodtom"";;;;""1008373018144329728"";https://twitter.com/nikkiiimaeee/status/1008373018144329728",,,,,,
";2018-06-17 22:18;0;3;""Father's day wala nanaman ako"," sana nagustuhan ni Pa yung iniwan kong gift kanina"";;;;""1008353244794404867"";https://twitter.com/nikkiiimaeee/status/1008353244794404867",,,,,
";2018-06-16 23:35;0;0;""Headache!"";;;;""1008010216321892353"";https://twitter.com/nikkiiimaeee/status/1008010216321892353",,,,,,
";2018-06-16 23:32;0;1;"""";;;;""1008009350751719425"";https://twitter.com/nikkiiimaeee/status/1008009350751719425",,,,,,
";2018-06-16 20:54;0;1;""Ba't kasi ngayon lang nanaman nag sabi kung kelan bukas na"," sayang"";;;;""1007969731687510016"";https://twitter.com/nikkiiimaeee/status/1007969731687510016",,,,,
";2018-06-14 22:45;0;2;""Sobrang miss ko na sila baby Ysa & Joni"";;;;""1007272770223271936"";https://twitter.com/nikkiiimaeee/status/1007272770223271936",,,,,,
";2018-06-14 21:59;0;1;""Sleepy head"";;;;""1007261178597216258"";https://twitter.com/nikkiiimaeee/status/1007261178597216258",,,,,,
";2018-06-12 23:04;0;0;""May pasok na bukas"," ni isang gamit wala ako"";;;;""1006552931577942016"";https://twitter.com/nikkiiimaeee/status/1006552931577942016",,,,,
";2018-06-12 17:04;0;1;""eto talaga basta pagkain nako bro mag diet kahit ngayon lang"";;;;""1006462213966594048"";https://twitter.com/nikkiiimaeee/status/1006462213966594048",,,,,,
";2018-06-12 16:44;0;2;""Cooked"";;;;""1006457279812517888"";https://twitter.com/nikkiiimaeee/status/1006457279812517888",,,,,,
";2018-06-12 11:47;0;1;""ano nanaman to bro"";;;;""1006382419899891713"";https://twitter.com/nikkiiimaeee/status/1006382419899891713",,,,,,
";2018-06-12 11:45;0;1;"""";;;;""1006382009965400064"";https://twitter.com/nikkiiimaeee/status/1006382009965400064",,,,,,
";2018-06-11 16:43;0;3;""Midnight Sun"";;;;""1006094506184171520"";https://twitter.com/nikkiiimaeee/status/1006094506184171520",,,,,,
